Chrom	Start	End	Overlap_Genes	Middle	pGCE_Count	CenterOfRegion
NC_000962.3	1314000	1315000	pks3	1314500.0	0	1314500.0
NC_000962.3	1315000	1316000	pks3,pks4	1315500.0	0	1315500.0
NC_000962.3	1316000	1317000	pks4	1316500.0	0	1316500.0
NC_000962.3	1317000	1318000	pks4	1317500.0	0	1317500.0
NC_000962.3	1318000	1319000	pks4	1318500.0	0	1318500.0
NC_000962.3	1319000	1320000	pks4	1319500.0	0	1319500.0
NC_000962.3	1320000	1321000	papA3	1320500.0	0	1320500.0
NC_000962.3	1321000	1322000	papA3,mmpL10	1321500.0	0	1321500.0
NC_000962.3	1322000	1323000	mmpL10	1322500.0	0	1322500.0
NC_000962.3	1323000	1324000	mmpL10	1323500.0	0	1323500.0
NC_000962.3	1324000	1325000	mmpL10,Rv1184c	1324500.0	0	1324500.0
NC_000962.3	1325000	1326000	Rv1184c,fadD21	1325500.0	0	1325500.0
NC_000962.3	1326000	1327000	fadD21	1326500.0	0	1326500.0
NC_000962.3	1327000	1328000	fadD21,Rv1186c	1327500.0	0	1327500.0
NC_000962.3	1328000	1329000	Rv1186c	1328500.0	0	1328500.0
NC_000962.3	1329000	1330000	Rv1186c,rocA	1329500.0	0	1329500.0
NC_000962.3	1330000	1331000	rocA	1330500.0	0	1330500.0
NC_000962.3	1331000	1332000	rocA,Rv1188	1331500.0	0	1331500.0
NC_000962.3	1332000	1333000	Rv1188,sigI,Rv1190	1332500.0	0	1332500.0
NC_000962.3	1333000	1334000	Rv1190,Rv1191	1333500.0	0	1333500.0
NC_000962.3	1334000	1335000	Rv1191,Rv1192	1334500.0	0	1334500.0
NC_000962.3	1335000	1336000	Rv1192,fadD36	1335500.0	0	1335500.0
NC_000962.3	1336000	1337000	fadD36	1336500.0	0	1336500.0
NC_000962.3	1337000	1338000	fadD36,Rv1194c	1337500.0	0	1337500.0
NC_000962.3	1338000	1339000	Rv1194c	1338500.0	0	1338500.0
NC_000962.3	1339000	1340000	PE13,PPE18	1339500.0	7	1339500.0
NC_000962.3	1340000	1341000	PPE18,esxK	1340500.0	8	1340500.0
NC_000962.3	1341000	1342000	esxL,Rv1199c	1341500.0	10	1341500.0
NC_000962.3	1342000	1343000	Rv1199c,Rv1200	1342500.0	0	1342500.0
NC_000962.3	1343000	1344000	Rv1200	1343500.0	0	1343500.0
NC_000962.3	1344000	1345000	Rv1200,dapD	1344500.0	0	1344500.0
NC_000962.3	1345000	1346000	dapD,dapE	1345500.0	0	1345500.0
NC_000962.3	1346000	1347000	dapE,Rv1203c,Rv1204c	1346500.0	0	1346500.0
NC_000962.3	1347000	1348000	Rv1204c	1347500.0	0	1347500.0
NC_000962.3	1348000	1349000	Rv1204c,Rv1205	1348500.0	0	1348500.0
NC_000962.3	1349000	1350000	Rv1205,fadD6	1349500.0	0	1349500.0
NC_000962.3	1350000	1351000	fadD6	1350500.0	0	1350500.0
NC_000962.3	1351000	1352000	fadD6,folP2	1351500.0	0	1351500.0
NC_000962.3	1352000	1353000	folP2,gpgS	1352500.0	0	1352500.0
NC_000962.3	1353000	1354000	gpgS,Rv1209,tagA	1353500.0	0	1353500.0
NC_000962.3	1354000	1355000	tagA,Rv1211,glgA	1354500.0	0	1354500.0
NC_000962.3	1355000	1356000	glgA,glgC	1355500.0	0	1355500.0
NC_000962.3	1356000	1357000	glgC	1356500.0	0	1356500.0
NC_000962.3	1357000	1358000	glgC,PE14,Rv1215c	1357500.0	0	1357500.0
NC_000962.3	1358000	1359000	Rv1215c	1358500.0	0	1358500.0
NC_000962.3	1359000	1360000	Rv1215c,Rv1216c	1359500.0	0	1359500.0
NC_000962.3	1360000	1361000	Rv1216c,Rv1217c	1360500.0	0	1360500.0
NC_000962.3	1361000	1362000	Rv1217c,Rv1218c	1361500.0	0	1361500.0
NC_000962.3	1362000	1363000	Rv1218c,Rv1219c	1362500.0	0	1362500.0
NC_000962.3	1363000	1364000	Rv1219c,Rv1220c	1363500.0	0	1363500.0
NC_000962.3	1364000	1365000	Rv1220c,sigE	1364500.0	0	1364500.0
NC_000962.3	1365000	1366000	sigE,rseA,htrA	1365500.0	0	1365500.0
NC_000962.3	1366000	1367000	htrA	1366500.0	0	1366500.0
NC_000962.3	1367000	1368000	htrA,tatB,Rv1225c	1367500.0	0	1367500.0
NC_000962.3	1368000	1369000	Rv1225c,Rv1226c	1368500.0	0	1368500.0
NC_000962.3	1369000	1370000	Rv1226c	1369500.0	0	1369500.0
NC_000962.3	1370000	1371000	Rv1226c,Rv1227c,lpqX	1370500.0	0	1370500.0
NC_000962.3	1371000	1372000	lpqX,mrp	1371500.0	0	1371500.0
NC_000962.3	1372000	1373000	mrp,Rv1230c	1372500.0	0	1372500.0
NC_000962.3	1373000	1374000	Rv1230c	1373500.0	0	1373500.0
NC_000962.3	1374000	1375000	Rv1230c,Rv1231c,Rv1232c	1374500.0	0	1374500.0
NC_000962.3	1375000	1376000	Rv1232c	1375500.0	0	1375500.0
NC_000962.3	1376000	1377000	Rv1232c,Rv1233c,Rv1234	1376500.0	0	1376500.0
NC_000962.3	1377000	1378000	Rv1234,lpqY	1377500.0	0	1377500.0
NC_000962.3	1378000	1379000	lpqY,sugA	1378500.0	0	1378500.0
NC_000962.3	1379000	1380000	sugA,sugB	1379500.0	0	1379500.0
NC_000962.3	1380000	1381000	sugB,sugC	1380500.0	0	1380500.0
NC_000962.3	1381000	1382000	sugC,corA	1381500.0	0	1381500.0
NC_000962.3	1382000	1383000	corA	1382500.0	0	1382500.0
NC_000962.3	1383000	1384000	corA,mdh	1383500.0	0	1383500.0
NC_000962.3	1384000	1385000	mdh,vapB33,vapC33,PE_PGRS23	1384500.0	0	1384500.0
NC_000962.3	1385000	1386000	PE_PGRS23	1385500.0	0	1385500.0
NC_000962.3	1386000	1387000	PE_PGRS23,lpqZ	1386500.0	0	1386500.0
NC_000962.3	1387000	1388000	lpqZ,Rv1245c	1387500.0	0	1387500.0
NC_000962.3	1388000	1389000	Rv1245c,relE,relB	1388500.0	0	1388500.0
NC_000962.3	1389000	1390000	relB,Rv1248c	1389500.0	0	1389500.0
NC_000962.3	1390000	1391000	Rv1248c	1390500.0	0	1390500.0
NC_000962.3	1391000	1392000	Rv1248c	1391500.0	0	1391500.0
NC_000962.3	1392000	1393000	Rv1248c	1392500.0	0	1392500.0
NC_000962.3	1393000	1394000	Rv1248c,Rv1249c	1393500.0	0	1393500.0
NC_000962.3	1394000	1395000	Rv1250	1394500.0	0	1394500.0
NC_000962.3	1395000	1396000	Rv1250,Rv1251c	1395500.0	0	1395500.0
NC_000962.3	1396000	1397000	Rv1251c	1396500.0	0	1396500.0
NC_000962.3	1397000	1398000	Rv1251c	1397500.0	0	1397500.0
NC_000962.3	1398000	1399000	Rv1251c	1398500.0	0	1398500.0
NC_000962.3	1399000	1400000	Rv1251c,lprE,deaD	1399500.0	0	1399500.0
NC_000962.3	1400000	1401000	deaD	1400500.0	0	1400500.0
NC_000962.3	1401000	1402000	deaD,Rv1254	1401500.0	0	1401500.0
NC_000962.3	1402000	1403000	Rv1254,Rv1255c	1402500.0	0	1402500.0
NC_000962.3	1403000	1404000	Rv1255c,cyp130	1403500.0	0	1403500.0
NC_000962.3	1404000	1405000	cyp130,Rv1257c	1404500.0	0	1404500.0
NC_000962.3	1405000	1406000	Rv1257c	1405500.0	0	1405500.0
NC_000962.3	1406000	1407000	Rv1257c,Rv1258c	1406500.0	0	1406500.0
NC_000962.3	1407000	1408000	Rv1258c,udgB	1407500.0	0	1407500.0
NC_000962.3	1408000	1409000	udgB,Rv1260	1408500.0	0	1408500.0
NC_000962.3	1409000	1410000	Rv1260,Rv1261c,Rv1262c	1409500.0	0	1409500.0
NC_000962.3	1410000	1411000	Rv1262c,amiB2	1410500.0	0	1410500.0
NC_000962.3	1411000	1412000	amiB2,Rv1264	1411500.0	0	1411500.0
NC_000962.3	1412000	1413000	Rv1264	1412500.0	0	1412500.0
NC_000962.3	1413000	1414000	Rv1264,Rv1265,pknH	1413500.0	0	1413500.0
NC_000962.3	1414000	1415000	pknH	1414500.0	0	1414500.0
NC_000962.3	1415000	1416000	pknH	1415500.0	0	1415500.0
NC_000962.3	1416000	1417000	embR	1416500.0	0	1416500.0
NC_000962.3	1417000	1418000	embR,Rv1268c	1417500.0	0	1417500.0
NC_000962.3	1418000	1419000	Rv1268c,Rv1269c	1418500.0	0	1418500.0
NC_000962.3	1419000	1420000	lprA,Rv1271c	1419500.0	0	1419500.0
NC_000962.3	1420000	1421000	Rv1271c,Rv1272c	1420500.0	0	1420500.0
NC_000962.3	1421000	1422000	Rv1272c	1421500.0	0	1421500.0
NC_000962.3	1422000	1423000	Rv1272c,Rv1273c	1422500.0	0	1422500.0
NC_000962.3	1423000	1424000	Rv1273c	1423500.0	0	1423500.0
NC_000962.3	1424000	1425000	Rv1273c,lprB,lprC	1424500.0	0	1424500.0
NC_000962.3	1425000	1426000	lprC,Rv1276c	1425500.0	0	1425500.0
NC_000962.3	1426000	1427000	Rv1277	1426500.0	0	1426500.0
NC_000962.3	1427000	1428000	Rv1277,Rv1278	1427500.0	0	1427500.0
NC_000962.3	1428000	1429000	Rv1278	1428500.0	0	1428500.0
NC_000962.3	1429000	1430000	Rv1278	1429500.0	0	1429500.0
NC_000962.3	1430000	1431000	Rv1278,Rv1279	1430500.0	0	1430500.0
NC_000962.3	1431000	1432000	Rv1279,oppA	1431500.0	0	1431500.0
NC_000962.3	1432000	1433000	oppA	1432500.0	0	1432500.0
NC_000962.3	1433000	1434000	oppA,oppD	1433500.0	0	1433500.0
NC_000962.3	1434000	1435000	oppD	1434500.0	0	1434500.0
NC_000962.3	1435000	1436000	oppD,oppC	1435500.0	0	1435500.0
NC_000962.3	1436000	1437000	oppC,oppB	1436500.0	0	1436500.0
NC_000962.3	1437000	1438000	oppB,canA,cysD	1437500.0	0	1437500.0
NC_000962.3	1438000	1439000	cysD,cysN	1438500.0	0	1438500.0
NC_000962.3	1439000	1440000	cysN	1439500.0	0	1439500.0
NC_000962.3	1440000	1441000	cysN,Rv1287	1440500.0	0	1440500.0
NC_000962.3	1441000	1442000	Rv1287,Rv1288	1441500.0	0	1441500.0
NC_000962.3	1442000	1443000	Rv1288,Rv1289	1442500.0	0	1442500.0
NC_000962.3	1443000	1444000	Rv1289,Rv1290c	1443500.0	0	1443500.0
NC_000962.3	1444000	1445000	Rv1290c	1444500.0	0	1444500.0
NC_000962.3	1445000	1446000	Rv1290c,Rv1290A,Rv1291c	1445500.0	0	1445500.0
NC_000962.3	1446000	1447000	argV,argS	1446500.0	0	1446500.0
NC_000962.3	1447000	1448000	argS	1447500.0	0	1447500.0
NC_000962.3	1448000	1449000	argS,lysA	1448500.0	0	1448500.0
NC_000962.3	1449000	1450000	lysA,thrA	1449500.0	0	1449500.0
NC_000962.3	1450000	1451000	thrA,thrC	1450500.0	0	1450500.0
NC_000962.3	1451000	1452000	thrC,thrB	1451500.0	0	1451500.0
NC_000962.3	1452000	1453000	thrB	1452500.0	0	1452500.0
NC_000962.3	1453000	1454000	rho	1453500.0	0	1453500.0
NC_000962.3	1454000	1455000	rho	1454500.0	0	1454500.0
NC_000962.3	1455000	1456000	rho,rpmE,prfA	1455500.0	0	1455500.0
NC_000962.3	1456000	1457000	prfA,hemK	1456500.0	0	1456500.0
NC_000962.3	1457000	1458000	hemK,Rv1301	1457500.0	0	1457500.0
NC_000962.3	1458000	1459000	Rv1301,rfe	1458500.0	0	1458500.0
NC_000962.3	1459000	1460000	rfe,Rv1303	1459500.0	0	1459500.0
NC_000962.3	1460000	1461000	Rv1303,atpB	1460500.0	0	1460500.0
NC_000962.3	1461000	1462000	atpE,atpF,atpH	1461500.0	0	1461500.0
NC_000962.3	1462000	1463000	atpH	1462500.0	0	1462500.0
NC_000962.3	1463000	1464000	atpH,atpA	1463500.0	0	1463500.0
NC_000962.3	1464000	1465000	atpA,atpG	1464500.0	0	1464500.0
NC_000962.3	1465000	1466000	atpG,atpD	1465500.0	0	1465500.0
NC_000962.3	1466000	1467000	atpD	1466500.0	0	1466500.0
NC_000962.3	1467000	1468000	atpD,atpC,Rv1312	1467500.0	0	1467500.0
NC_000962.3	1468000	1469000	Rv1312,Rv1313c	1468500.0	0	1468500.0
NC_000962.3	1469000	1470000	Rv1313c,Rv1314c	1469500.0	0	1469500.0
NC_000962.3	1470000	1471000	Rv1314c,murA	1470500.0	0	1470500.0
NC_000962.3	1471000	1472000	murA,rrs	1471500.0	0	1471500.0
NC_000962.3	1472000	1473000	rrs	1472500.0	0	1472500.0
NC_000962.3	1473000	1474000	rrs,rrl	1473500.0	0	1473500.0
NC_000962.3	1474000	1475000	rrl	1474500.0	0	1474500.0
NC_000962.3	1475000	1476000	rrl	1475500.0	0	1475500.0
NC_000962.3	1476000	1477000	rrl,rrf	1476500.0	0	1476500.0
NC_000962.3	1477000	1478000	rrf,ogt,alkA	1477500.0	0	1477500.0
NC_000962.3	1478000	1479000	alkA	1478500.0	0	1478500.0
NC_000962.3	1479000	1480000	alkA,Rv1318c	1479500.0	0	1479500.0
NC_000962.3	1480000	1481000	Rv1318c,Rv1319c	1480500.0	0	1480500.0
NC_000962.3	1481000	1482000	Rv1319c	1481500.0	1	1481500.0
NC_000962.3	1482000	1483000	Rv1319c,Rv1320c	1482500.0	0	1482500.0
NC_000962.3	1483000	1484000	Rv1320c	1483500.0	0	1483500.0
NC_000962.3	1484000	1485000	Rv1320c,Rv1321,Rv1322	1484500.0	0	1484500.0
NC_000962.3	1485000	1486000	Rv1322,Rv1322A,fadA4	1485500.0	0	1485500.0
NC_000962.3	1486000	1487000	fadA4	1486500.0	0	1486500.0
NC_000962.3	1487000	1488000	fadA4,Rv1324	1487500.0	0	1487500.0
NC_000962.3	1488000	1489000	Rv1324,PE_PGRS24	1488500.0	0	1488500.0
NC_000962.3	1489000	1490000	PE_PGRS24	1489500.0	0	1489500.0
NC_000962.3	1490000	1491000	glgB	1490500.0	0	1490500.0
NC_000962.3	1491000	1492000	glgB	1491500.0	0	1491500.0
NC_000962.3	1492000	1493000	glgB,glgE	1492500.0	0	1492500.0
NC_000962.3	1493000	1494000	glgE	1493500.0	0	1493500.0
NC_000962.3	1494000	1495000	glgE,glgP	1494500.0	0	1494500.0
NC_000962.3	1495000	1496000	glgP	1495500.0	0	1495500.0
NC_000962.3	1496000	1497000	glgP	1496500.0	0	1496500.0
NC_000962.3	1497000	1498000	glgP,dinG	1497500.0	0	1497500.0
NC_000962.3	1498000	1499000	dinG	1498500.0	0	1498500.0
NC_000962.3	1499000	1500000	dinG,pncB1	1499500.0	0	1499500.0
NC_000962.3	1500000	1501000	pncB1,Rv1331,Rv1332	1500500.0	0	1500500.0
NC_000962.3	1501000	1502000	Rv1332,Rv1333	1501500.0	0	1501500.0
NC_000962.3	1502000	1503000	Rv1333,mec	1502500.0	0	1502500.0
NC_000962.3	1503000	1504000	mec,cysO,cysM	1503500.0	0	1503500.0
NC_000962.3	1504000	1505000	cysM,Rv1337	1504500.0	0	1504500.0
NC_000962.3	1505000	1506000	Rv1337,murI,Rv1339	1505500.0	0	1505500.0
NC_000962.3	1506000	1507000	Rv1339,rphA	1506500.0	0	1506500.0
NC_000962.3	1507000	1508000	rphA,Rv1341	1507500.0	0	1507500.0
NC_000962.3	1508000	1509000	Rv1341,Rv1342c,lprD,mbtL	1508500.0	0	1508500.0
NC_000962.3	1509000	1510000	mbtL,mbtM	1509500.0	0	1509500.0
NC_000962.3	1510000	1511000	mbtM,mbtN	1510500.0	0	1510500.0
NC_000962.3	1511000	1512000	mbtN,mbtK	1511500.0	0	1511500.0
NC_000962.3	1512000	1513000	mbtN,mbtK,leuW	1512500.0	0	1512500.0
NC_000962.3	1513000	1514000	irtA	1513500.0	0	1513500.0
NC_000962.3	1514000	1515000	irtA	1514500.0	0	1514500.0
NC_000962.3	1515000	1516000	irtA,irtB	1515500.0	0	1515500.0
NC_000962.3	1516000	1517000	irtB	1516500.0	0	1516500.0
NC_000962.3	1517000	1518000	irtB,fabG2	1517500.0	0	1517500.0
NC_000962.3	1518000	1519000	fabG2,Rv1351,Rv1352	1518500.0	0	1518500.0
NC_000962.3	1519000	1520000	Rv1352,Rv1353c	1519500.0	0	1519500.0
NC_000962.3	1520000	1521000	Rv1354c	1520500.0	0	1520500.0
NC_000962.3	1521000	1522000	Rv1354c,moeY	1521500.0	0	1521500.0
NC_000962.3	1522000	1523000	moeY	1522500.0	0	1522500.0
NC_000962.3	1523000	1524000	moeY	1523500.0	0	1523500.0
NC_000962.3	1524000	1525000	moeY,Rv1356c	1524500.0	0	1524500.0
NC_000962.3	1525000	1526000	Rv1357c	1525500.0	0	1525500.0
NC_000962.3	1526000	1527000	Rv1357c,Rv1358	1526500.0	0	1526500.0
NC_000962.3	1527000	1528000	Rv1358	1527500.0	0	1527500.0
NC_000962.3	1528000	1529000	Rv1358	1528500.0	0	1528500.0
NC_000962.3	1529000	1530000	Rv1358	1529500.0	0	1529500.0
NC_000962.3	1530000	1531000	Rv1358,Rv1359	1530500.0	0	1530500.0
NC_000962.3	1531000	1532000	Rv1360	1531500.0	0	1531500.0
NC_000962.3	1532000	1533000	Rv1360,PPE19	1532500.0	3	1532500.0
NC_000962.3	1533000	1534000	PPE19,Rv1362c	1533500.0	3	1533500.0
NC_000962.3	1534000	1535000	Rv1362c,Rv1363c	1534500.0	0	1534500.0
NC_000962.3	1535000	1536000	Rv1363c,Rv1364c	1535500.0	0	1535500.0
NC_000962.3	1536000	1537000	Rv1364c	1536500.0	0	1536500.0
NC_000962.3	1537000	1538000	Rv1364c,rsfA	1537500.0	0	1537500.0
NC_000962.3	1538000	1539000	rsfA,Rv1366	1538500.0	0	1538500.0
NC_000962.3	1539000	1540000	Rv1366,Rv1366A,Rv1367c	1539500.0	0	1539500.0
NC_000962.3	1540000	1541000	Rv1367c	1540500.0	0	1540500.0
NC_000962.3	1541000	1542000	lprF,Rv1369c	1541500.0	0	1541500.0
NC_000962.3	1542000	1543000	Rv1369c,Rv1370c	1542500.0	0	1542500.0
NC_000962.3	1543000	1544000	Rv1370c,Rv1371	1543500.0	0	1543500.0
NC_000962.3	1544000	1545000	Rv1371,Rv1372	1544500.0	0	1544500.0
NC_000962.3	1545000	1546000	Rv1372	1545500.0	0	1545500.0
NC_000962.3	1546000	1547000	Rv1372,Rv1373	1546500.0	0	1546500.0
NC_000962.3	1547000	1548000	Rv1374c,Rv1375	1547500.0	0	1547500.0
NC_000962.3	1548000	1549000	Rv1375	1548500.0	0	1548500.0
NC_000962.3	1549000	1550000	Rv1375,Rv1376	1549500.0	0	1549500.0
NC_000962.3	1550000	1551000	Rv1376,Rv1377c	1550500.0	0	1550500.0
NC_000962.3	1551000	1552000	Rv1377c,Rv1378c	1551500.0	0	1551500.0
NC_000962.3	1552000	1553000	Rv1378c,pyrR	1552500.0	0	1552500.0
NC_000962.3	1553000	1554000	pyrR,pyrB	1553500.0	0	1553500.0
NC_000962.3	1554000	1555000	pyrB,pyrC	1554500.0	0	1554500.0
NC_000962.3	1555000	1556000	pyrC,Rv1382,carA	1555500.0	0	1555500.0
NC_000962.3	1556000	1557000	carA	1556500.0	0	1556500.0
NC_000962.3	1557000	1558000	carA,carB	1557500.0	0	1557500.0
NC_000962.3	1558000	1559000	carB	1558500.0	0	1558500.0
NC_000962.3	1559000	1560000	carB	1559500.0	0	1559500.0
NC_000962.3	1560000	1561000	carB,pyrF	1560500.0	0	1560500.0
NC_000962.3	1561000	1562000	pyrF,PE15,PPE20	1561500.0	0	1561500.0
NC_000962.3	1562000	1563000	PPE20	1562500.0	0	1562500.0
NC_000962.3	1563000	1564000	PPE20,mihF	1563500.0	0	1563500.0
NC_000962.3	1564000	1565000	mihF,gmk	1564500.0	0	1564500.0
NC_000962.3	1565000	1566000	gmk,rpoZ,dfp	1565500.0	0	1565500.0
NC_000962.3	1566000	1567000	dfp,metK	1566500.0	0	1566500.0
NC_000962.3	1567000	1568000	metK	1567500.0	0	1567500.0
NC_000962.3	1568000	1569000	metK,Rv1393c	1568500.0	0	1568500.0
NC_000962.3	1569000	1570000	Rv1393c,cyp132	1569500.0	0	1569500.0
NC_000962.3	1570000	1571000	cyp132	1570500.0	0	1570500.0
NC_000962.3	1571000	1572000	Rv1395	1571500.0	0	1571500.0
NC_000962.3	1572000	1573000	Rv1395,PE_PGRS25	1572500.0	0	1572500.0
NC_000962.3	1573000	1574000	PE_PGRS25	1573500.0	0	1573500.0
NC_000962.3	1574000	1575000	vapC10,vapB10,nlhH	1574500.0	0	1574500.0
NC_000962.3	1575000	1576000	nlhH,lipI	1575500.0	0	1575500.0
NC_000962.3	1576000	1577000	lipI,Rv1401	1576500.0	0	1576500.0
NC_000962.3	1577000	1578000	Rv1401,priA	1577500.0	0	1577500.0
NC_000962.3	1578000	1579000	priA	1578500.0	0	1578500.0
NC_000962.3	1579000	1580000	priA,Rv1403c	1579500.0	0	1579500.0
NC_000962.3	1580000	1581000	Rv1403c,Rv1404	1580500.0	0	1580500.0
NC_000962.3	1581000	1582000	Rv1404,Rv1405c	1581500.0	0	1581500.0
NC_000962.3	1582000	1583000	fmt	1582500.0	0	1582500.0
NC_000962.3	1583000	1584000	fmt,fmu	1583500.0	0	1583500.0
NC_000962.3	1584000	1585000	fmu,rpe	1584500.0	0	1584500.0
NC_000962.3	1585000	1586000	rpe,ribG	1585500.0	0	1585500.0
NC_000962.3	1586000	1587000	ribG,Rv1410c	1586500.0	0	1586500.0
NC_000962.3	1587000	1588000	Rv1410c,lprG	1587500.0	0	1587500.0
NC_000962.3	1588000	1589000	lprG,ribC	1588500.0	0	1588500.0
NC_000962.3	1589000	1590000	ribC,Rv1413,Rv1414	1589500.0	0	1589500.0
NC_000962.3	1590000	1591000	Rv1414,ribA2	1590500.0	0	1590500.0
NC_000962.3	1591000	1592000	ribA2,ribH	1591500.0	0	1591500.0
NC_000962.3	1592000	1593000	ribH,Rv1417,lprH	1592500.0	0	1592500.0
NC_000962.3	1593000	1594000	lprH,Rv1419	1593500.0	0	1593500.0
NC_000962.3	1594000	1595000	uvrC	1594500.0	0	1594500.0
NC_000962.3	1595000	1596000	uvrC,Rv1421	1595500.0	0	1595500.0
NC_000962.3	1596000	1597000	Rv1421,Rv1422	1596500.0	0	1596500.0
NC_000962.3	1597000	1598000	Rv1422,whiA	1597500.0	0	1597500.0
NC_000962.3	1598000	1599000	whiA,Rv1424c	1598500.0	0	1598500.0
NC_000962.3	1599000	1600000	Rv1424c,Rv1425	1599500.0	0	1599500.0
NC_000962.3	1600000	1601000	Rv1425	1600500.0	0	1600500.0
NC_000962.3	1601000	1602000	Rv1425,lipO	1601500.0	0	1601500.0
NC_000962.3	1602000	1603000	lipO,fadD12	1602500.0	0	1602500.0
NC_000962.3	1603000	1604000	fadD12,Rv1428c	1603500.0	0	1603500.0
NC_000962.3	1604000	1605000	Rv1428c,Rv1429	1604500.0	0	1604500.0
NC_000962.3	1605000	1606000	Rv1429	1605500.0	0	1605500.0
NC_000962.3	1606000	1607000	Rv1429,PE16	1606500.0	0	1606500.0
NC_000962.3	1607000	1608000	PE16	1607500.0	0	1607500.0
NC_000962.3	1608000	1609000	Rv1431	1608500.0	0	1608500.0
NC_000962.3	1609000	1610000	Rv1431,Rv1432	1609500.0	0	1609500.0
NC_000962.3	1610000	1611000	Rv1432	1610500.0	0	1610500.0
NC_000962.3	1611000	1612000	Rv1432,Rv1433	1611500.0	0	1611500.0
NC_000962.3	1612000	1613000	Rv1433,Rv1434,Rv1435c	1612500.0	0	1612500.0
NC_000962.3	1613000	1614000	gap	1613500.0	0	1613500.0
NC_000962.3	1614000	1615000	gap,pgk	1614500.0	0	1614500.0
NC_000962.3	1615000	1616000	pgk,tpi	1615500.0	0	1615500.0
NC_000962.3	1616000	1617000	tpi,Rv1439c	1616500.0	0	1616500.0
NC_000962.3	1617000	1618000	Rv1439c,secG	1617500.0	0	1617500.0
NC_000962.3	1618000	1619000	secG,PE_PGRS26	1618500.0	0	1618500.0
NC_000962.3	1619000	1620000	PE_PGRS26,bisC	1619500.0	0	1619500.0
NC_000962.3	1620000	1621000	bisC	1620500.0	0	1620500.0
NC_000962.3	1621000	1622000	bisC	1621500.0	0	1621500.0
NC_000962.3	1622000	1623000	bisC,Rv1443c	1622500.0	0	1622500.0
NC_000962.3	1623000	1624000	Rv1444c,devB	1623500.0	0	1623500.0
NC_000962.3	1624000	1625000	devB,opcA	1624500.0	0	1624500.0
NC_000962.3	1625000	1626000	opcA,zwf2	1625500.0	0	1625500.0
NC_000962.3	1626000	1627000	zwf2,tal	1626500.0	0	1626500.0
NC_000962.3	1627000	1628000	tal	1627500.0	0	1627500.0
NC_000962.3	1628000	1629000	tal,tkt	1628500.0	0	1628500.0
NC_000962.3	1629000	1630000	tkt	1629500.0	0	1629500.0
NC_000962.3	1630000	1631000	tkt,PE_PGRS27	1630500.0	0	1630500.0
NC_000962.3	1631000	1632000	PE_PGRS27	1631500.0	0	1631500.0
NC_000962.3	1632000	1633000	PE_PGRS27	1632500.0	0	1632500.0
NC_000962.3	1633000	1634000	PE_PGRS27	1633500.0	10	1633500.0
NC_000962.3	1634000	1635000	PE_PGRS27	1634500.0	16	1634500.0
NC_000962.3	1635000	1636000	ctaB	1635500.0	0	1635500.0
NC_000962.3	1636000	1637000	PE_PGRS28	1636500.0	3	1636500.0
NC_000962.3	1637000	1638000	PE_PGRS28	1637500.0	12	1637500.0
NC_000962.3	1638000	1639000	PE_PGRS28,Rv1453	1638500.0	10	1638500.0
NC_000962.3	1639000	1640000	Rv1453,qor	1639500.0	0	1639500.0
NC_000962.3	1640000	1641000	qor,Rv1455	1640500.0	0	1640500.0
NC_000962.3	1641000	1642000	Rv1455,Rv1456c	1641500.0	0	1641500.0
NC_000962.3	1642000	1643000	Rv1456c,Rv1457c	1642500.0	0	1642500.0
NC_000962.3	1643000	1644000	Rv1457c,Rv1458c	1643500.0	0	1643500.0
NC_000962.3	1644000	1645000	Rv1458c,Rv1459c	1644500.0	0	1644500.0
NC_000962.3	1645000	1646000	Rv1459c	1645500.0	0	1645500.0
NC_000962.3	1646000	1647000	Rv1459c,Rv1460,Rv1461	1646500.0	0	1646500.0
NC_000962.3	1647000	1648000	Rv1461	1647500.0	0	1647500.0
NC_000962.3	1648000	1649000	Rv1461	1648500.0	0	1648500.0
NC_000962.3	1649000	1650000	Rv1461,Rv1462	1649500.0	0	1649500.0
NC_000962.3	1650000	1651000	Rv1462,Rv1463	1650500.0	0	1650500.0
NC_000962.3	1651000	1652000	Rv1463,csd	1651500.0	0	1651500.0
NC_000962.3	1652000	1653000	csd,Rv1465	1652500.0	0	1652500.0
NC_000962.3	1653000	1654000	Rv1465,Rv1466,fadE15	1653500.0	0	1653500.0
NC_000962.3	1654000	1655000	fadE15	1654500.0	0	1654500.0
NC_000962.3	1655000	1656000	fadE15,PE_PGRS29	1655500.0	0	1655500.0
NC_000962.3	1656000	1657000	PE_PGRS29,ctpD	1656500.0	0	1656500.0
NC_000962.3	1657000	1658000	ctpD	1657500.0	0	1657500.0
NC_000962.3	1658000	1659000	ctpD,trxA	1658500.0	0	1658500.0
NC_000962.3	1659000	1660000	trxA,trxB1,echA12	1659500.0	0	1659500.0
NC_000962.3	1660000	1661000	echA12,Rv1473	1660500.0	0	1660500.0
NC_000962.3	1661000	1662000	Rv1473	1661500.0	0	1661500.0
NC_000962.3	1662000	1663000	Rv1473,Rv1473A,Rv1474c	1662500.0	0	1662500.0
NC_000962.3	1663000	1664000	Rv1474c,acn	1663500.0	0	1663500.0
NC_000962.3	1664000	1665000	acn	1664500.0	0	1664500.0
NC_000962.3	1665000	1666000	acn	1665500.0	0	1665500.0
